試合ID,試合日,選手名,球団,対戦相手,打順,守備,打席,打数,安打,単打,二塁打,三塁打,本塁打,打点,出塁数
20260524-g-t-11,2026-05-24,大城 卓三,読売ジャイアンツ,阪神タイガース,5,捕,4,4,1,0,1,0,0,0,1
20260524-g-t-11,2026-05-24,浅野 翔吾,読売ジャイアンツ,阪神タイガース,6,中,4,4,0,0,0,0,0,0,0
20260524-g-t-11,2026-05-24,髙寺 望夢,阪神タイガース,読売ジャイアンツ,8,中,4,4,1,1,0,0,0,0,1
20260524-g-t-11,2026-05-24,才木 浩人,阪神タイガース,読売ジャイアンツ,9,投,3,2,1,1,0,0,0,0,1
20260524-g-t-11,2026-05-24,吉川 尚輝,読売ジャイアンツ,阪神タイガース,7,二,3,3,1,0,0,0,1,2,1
20260524-g-t-11,2026-05-24,泉口 友汰,読売ジャイアンツ,阪神タイガース,8,遊,3,3,1,1,0,0,0,0,1
20260524-g-t-11,2026-05-24,竹丸 和幸,読売ジャイアンツ,阪神タイガース,9,投,1,1,0,0,0,0,0,0,0
20260524-g-t-11,2026-05-24,佐々木 俊輔,読売ジャイアンツ,阪神タイガース,9,打,2,2,1,0,1,0,0,0,1
20260524-g-t-11,2026-05-24,嶋村 麟士朗,阪神タイガース,読売ジャイアンツ,9,打,1,1,0,0,0,0,0,0,0
20260524-g-t-11,2026-05-24,若林 楽人,西武ライオンズ,読売ジャイアンツ,1,打,1,1,0,0,0,0,0,0,0
20260524-h-f-08,2026-05-24,水野 達稀,北海道日本ハムファイターズ,福岡ソフトバンクホークス,1,遊,5,5,2,2,0,0,0,0,2
20260524-h-f-08,2026-05-24,カストロ,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,二,5,5,1,0,0,0,1,1,1
20260524-h-f-08,2026-05-24,郡司 裕也,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,三,4,3,1,1,0,0,0,0,2
20260524-h-f-08,2026-05-24,レイエス,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,指,5,4,1,0,0,0,1,1,2
20260524-h-f-08,2026-05-24,野村 佑希,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,左,4,4,1,0,0,0,1,4,1
20260524-h-f-08,2026-05-24,清宮 幸太郎,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,一,5,5,0,0,0,0,0,0,0
20260524-h-f-08,2026-05-24,万波 中正,北海道日本ハムファイターズ,福岡ソフトバンクホークス,7,右,4,2,1,1,0,0,0,0,3
20260524-h-f-08,2026-05-24,進藤 勇也,北海道日本ハムファイターズ,福岡ソフトバンクホークス,8,捕,4,3,1,1,0,0,0,0,2
20260524-h-f-08,2026-05-24,エドポロ ケイン,北海道日本ハムファイターズ,福岡ソフトバンクホークス,9,中,3,3,0,0,0,0,0,0,0
20260524-h-f-08,2026-05-24,正木 智也,福岡ソフトバンクホークス,北海道日本ハムファイターズ,1,一,5,4,1,0,1,0,0,1,2
20260524-h-f-08,2026-05-24,周東 佑京,福岡ソフトバンクホークス,北海道日本ハムファイターズ,2,中,5,4,2,1,0,1,0,3,3
20260524-h-f-08,2026-05-24,近藤 健介,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,左,5,3,0,0,0,0,0,0,2
20260524-h-f-08,2026-05-24,栗原 陵矢,福岡ソフトバンクホークス,北海道日本ハムファイターズ,4,三,5,5,2,2,0,0,0,0,2
20260524-h-f-08,2026-05-24,柳田 悠岐,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,指,5,4,1,0,0,0,1,3,1
20260524-h-f-08,2026-05-24,山本 恵大,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,右,4,4,3,3,0,0,0,0,3
20260524-h-f-08,2026-05-24,牧原 大成,福岡ソフトバンクホークス,北海道日本ハムファイターズ,7,二,4,3,1,1,0,0,0,0,1
20260524-h-f-08,2026-05-24,山本 祐大,福岡ソフトバンクホークス,北海道日本ハムファイターズ,8,捕,4,3,1,1,0,0,0,0,2
20260524-h-f-08,2026-05-24,庄子 雄大,福岡ソフトバンクホークス,北海道日本ハムファイターズ,9,遊,4,3,1,1,0,0,0,0,2
20260524-h-f-08,2026-05-24,上川畑 大悟,北海道日本ハムファイターズ,福岡ソフトバンクホークス,9,二,1,1,1,0,1,0,0,0,1
20260524-h-f-08,2026-05-24,中村 晃,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,打,1,1,0,0,0,0,0,0,0
20260524-h-f-08,2026-05-24,五十幡 亮汰,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,走,1,1,0,0,0,0,0,0,0
20260524-h-f-08,2026-05-24,淺間 大基,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,打,1,0,0,0,0,0,0,0,1
20260524-l-b-09,2026-05-24,渡部 遼人,オリックス・バファローズ,埼玉西武ライオンズ,1,中,5,3,0,0,0,0,0,0,2
20260524-l-b-09,2026-05-24,西川 龍馬,オリックス・バファローズ,埼玉西武ライオンズ,2,指,5,4,1,1,0,0,0,0,2
20260524-l-b-09,2026-05-24,森 友哉,オリックス・バファローズ,埼玉西武ライオンズ,3,捕,5,4,2,1,0,0,1,1,3
20260524-l-b-09,2026-05-24,中川 圭太,オリックス・バファローズ,埼玉西武ライオンズ,4,左,5,5,1,1,0,0,0,0,1
20260524-l-b-09,2026-05-24,カナリオ,埼玉西武ライオンズ,オリックス・バファローズ,1,右,4,4,2,0,0,0,2,3,2
20260524-l-b-09,2026-05-24,滝澤 夏央,埼玉西武ライオンズ,オリックス・バファローズ,2,遊,4,3,2,2,0,0,0,0,3
20260524-l-b-09,2026-05-24,渡部 聖弥,埼玉西武ライオンズ,オリックス・バファローズ,3,三,4,4,1,1,0,0,0,0,1
20260524-l-b-09,2026-05-24,ネビン,埼玉西武ライオンズ,オリックス・バファローズ,4,指,4,2,0,0,0,0,0,1,1
20260524-l-b-09,2026-05-24,林 安可,埼玉西武ライオンズ,オリックス・バファローズ,5,左,3,1,0,0,0,0,0,0,2
20260524-l-b-09,2026-05-24,平沢 大河,埼玉西武ライオンズ,オリックス・バファローズ,6,一,4,4,0,0,0,0,0,0,0
20260524-l-b-09,2026-05-24,長谷川 信哉,埼玉西武ライオンズ,オリックス・バファローズ,7,中,4,4,0,0,0,0,0,0,0
20260524-l-b-09,2026-05-24,宗 佑磨,オリックス・バファローズ,埼玉西武ライオンズ,5,三,4,3,0,0,0,0,0,0,1
20260524-l-b-09,2026-05-24,来田 涼斗,オリックス・バファローズ,埼玉西武ライオンズ,6,右,4,3,0,0,0,0,0,1,0
20260524-l-b-09,2026-05-24,シーモア,オリックス・バファローズ,埼玉西武ライオンズ,7,一,4,4,0,0,0,0,0,0,0
20260524-l-b-09,2026-05-24,石井 一成,埼玉西武ライオンズ,オリックス・バファローズ,8,二,3,3,0,0,0,0,0,0,0
20260524-l-b-09,2026-05-24,古賀 悠斗,埼玉西武ライオンズ,オリックス・バファローズ,9,捕,3,3,2,2,0,0,0,0,2
20260524-l-b-09,2026-05-24,紅林 弘太郎,オリックス・バファローズ,埼玉西武ライオンズ,8,遊,4,3,2,0,1,0,1,1,3
20260524-l-b-09,2026-05-24,野口 智哉,オリックス・バファローズ,埼玉西武ライオンズ,9,二,4,4,1,0,1,0,0,0,1
20260524-l-b-09,2026-05-24,岸 潤一郎,埼玉西武ライオンズ,オリックス・バファローズ,5,走,1,1,0,0,0,0,0,0,0
20260524-l-b-09,2026-05-24,西川 愛也,埼玉西武ライオンズ,オリックス・バファローズ,8,中,1,1,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,小川 龍成,千葉ロッテマリーンズ,広島東洋カープ,1,二,5,5,1,1,0,0,0,0,1
20260526-c-m-01,2026-05-26,友杉 篤輝,千葉ロッテマリーンズ,広島東洋カープ,2,遊,5,5,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,西川 史礁,千葉ロッテマリーンズ,広島東洋カープ,3,右,4,4,2,1,1,0,0,0,2
20260526-c-m-01,2026-05-26,山口 航輝,千葉ロッテマリーンズ,広島東洋カープ,4,一,4,4,1,1,0,0,0,1,1
20260526-c-m-01,2026-05-26,名原 典彦,広島東洋カープ,千葉ロッテマリーンズ,1,右,4,4,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,大盛 穂,広島東洋カープ,千葉ロッテマリーンズ,2,中,4,3,1,0,0,0,1,1,2
20260526-c-m-01,2026-05-26,菊池 涼介,広島東洋カープ,千葉ロッテマリーンズ,3,二,4,4,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,坂倉 将吾,広島東洋カープ,千葉ロッテマリーンズ,4,三,4,4,1,1,0,0,0,0,1
20260526-c-m-01,2026-05-26,佐藤 都志也,千葉ロッテマリーンズ,広島東洋カープ,5,捕,4,4,1,1,0,0,0,0,1
20260526-c-m-01,2026-05-26,井上 広大,千葉ロッテマリーンズ,広島東洋カープ,6,左,3,3,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,寺地 隆成,千葉ロッテマリーンズ,広島東洋カープ,7,三,3,3,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,ジャクソン,千葉ロッテマリーンズ,広島東洋カープ,8,投,2,2,1,1,0,0,0,0,1
20260526-c-m-01,2026-05-26,モンテロ,広島東洋カープ,千葉ロッテマリーンズ,5,一,4,4,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,持丸 泰輝,広島東洋カープ,千葉ロッテマリーンズ,6,捕,3,2,1,1,0,0,0,0,2
20260526-c-m-01,2026-05-26,佐々木 泰,広島東洋カープ,千葉ロッテマリーンズ,7,左,3,3,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,矢野 雅哉,広島東洋カープ,千葉ロッテマリーンズ,8,遊,2,2,1,1,0,0,0,0,1
20260526-c-m-01,2026-05-26,床田 寛樹,広島東洋カープ,千葉ロッテマリーンズ,9,投,2,2,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,髙部 瑛斗,千葉ロッテマリーンズ,広島東洋カープ,9,中,4,4,2,2,0,0,0,0,2
20260526-c-m-01,2026-05-26,池田 来翔,千葉ロッテマリーンズ,広島東洋カープ,8,打,2,2,1,0,1,0,0,0,1
20260526-c-m-01,2026-05-26,岡 大海,千葉ロッテマリーンズ,広島東洋カープ,6,打,1,1,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,ソト,千葉ロッテマリーンズ,広島東洋カープ,7,打,1,1,1,0,1,0,0,2,1
20260526-c-m-01,2026-05-26,二俣 翔一,広島東洋カープ,千葉ロッテマリーンズ,8,打,1,1,0,0,0,0,0,0,0
20260526-c-m-01,2026-05-26,小園 海斗,広島東洋カープ,千葉ロッテマリーンズ,9,打,1,1,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,平良 竜哉,東北楽天ゴールデンイーグルス,中日ドラゴンズ,1,三,4,4,1,1,0,0,0,0,1
20260526-d-e-01,2026-05-26,佐藤 直樹,東北楽天ゴールデンイーグルス,中日ドラゴンズ,2,右,4,4,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,辰己 涼介,東北楽天ゴールデンイーグルス,中日ドラゴンズ,3,中,4,4,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,鵜飼 航丞,中日ドラゴンズ,東北楽天ゴールデンイーグルス,1,中,4,4,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,田中 幹也,中日ドラゴンズ,東北楽天ゴールデンイーグルス,2,二,4,4,2,2,0,0,0,0,2
20260526-d-e-01,2026-05-26,阿部 寿樹,中日ドラゴンズ,東北楽天ゴールデンイーグルス,3,一,4,3,1,1,0,0,0,0,1
20260526-d-e-01,2026-05-26,浅村 栄斗,東北楽天ゴールデンイーグルス,中日ドラゴンズ,4,一,4,4,1,1,0,0,0,0,1
20260526-d-e-01,2026-05-26,渡邊 佳明,東北楽天ゴールデンイーグルス,中日ドラゴンズ,5,左,3,3,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,村林 一輝,東北楽天ゴールデンイーグルス,中日ドラゴンズ,6,遊,4,4,2,2,0,0,0,0,2
20260526-d-e-01,2026-05-26,太田 光,東北楽天ゴールデンイーグルス,中日ドラゴンズ,7,捕,3,3,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,細川 成也,中日ドラゴンズ,東北楽天ゴールデンイーグルス,4,左,4,3,1,0,0,0,1,1,2
20260526-d-e-01,2026-05-26,ボスラー,中日ドラゴンズ,東北楽天ゴールデンイーグルス,5,右,3,3,1,1,0,0,0,0,1
20260526-d-e-01,2026-05-26,石川 昂弥,中日ドラゴンズ,東北楽天ゴールデンイーグルス,6,三,3,3,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,山本 泰寛,中日ドラゴンズ,東北楽天ゴールデンイーグルス,7,遊,3,2,1,1,0,0,0,0,2
20260526-d-e-01,2026-05-26,加藤 匠馬,中日ドラゴンズ,東北楽天ゴールデンイーグルス,8,捕,3,3,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,黒川 史陽,東北楽天ゴールデンイーグルス,中日ドラゴンズ,8,二,3,2,1,1,0,0,0,0,2
20260526-d-e-01,2026-05-26,荘司 康誠,東北楽天ゴールデンイーグルス,中日ドラゴンズ,9,投,2,2,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,マラー,中日ドラゴンズ,東北楽天ゴールデンイーグルス,9,投,3,3,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,入江 大樹,東北楽天ゴールデンイーグルス,中日ドラゴンズ,9,打,1,1,0,0,0,0,0,0,0
20260526-d-e-01,2026-05-26,中島 大輔,東北楽天ゴールデンイーグルス,中日ドラゴンズ,5,走,1,1,1,1,0,0,0,0,1
20260526-db-b-01,2026-05-26,西川 龍馬,オリックス・バファローズ,横浜DeNAベイスターズ,1,左,5,5,1,0,1,0,0,0,1
20260526-db-b-01,2026-05-26,渡部 遼人,オリックス・バファローズ,横浜DeNAベイスターズ,2,中,5,5,2,2,0,0,0,0,2
20260526-db-b-01,2026-05-26,宗 佑磨,オリックス・バファローズ,横浜DeNAベイスターズ,3,三,5,3,0,0,0,0,0,0,2
20260526-db-b-01,2026-05-26,紅林 弘太郎,オリックス・バファローズ,横浜DeNAベイスターズ,4,遊,5,3,1,1,0,0,0,0,3
20260526-db-b-01,2026-05-26,山中 稜真,オリックス・バファローズ,横浜DeNAベイスターズ,5,一,5,4,1,1,0,0,0,1,2
20260526-db-b-01,2026-05-26,中川 圭太,オリックス・バファローズ,横浜DeNAベイスターズ,6,右,5,4,1,1,0,0,0,1,1
20260526-db-b-01,2026-05-26,野口 智哉,オリックス・バファローズ,横浜DeNAベイスターズ,7,二,4,4,2,1,1,0,0,4,2
20260526-db-b-01,2026-05-26,若月 健矢,オリックス・バファローズ,横浜DeNAベイスターズ,8,捕,4,3,1,0,1,0,0,1,2
20260526-db-b-01,2026-05-26,九里 亜蓮,オリックス・バファローズ,横浜DeNAベイスターズ,9,投,4,3,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,蝦名 達夫,横浜DeNAベイスターズ,オリックス・バファローズ,1,中,4,3,1,1,0,0,0,0,2
20260526-db-b-01,2026-05-26,佐野 恵太,横浜DeNAベイスターズ,オリックス・バファローズ,2,一,4,4,1,1,0,0,0,0,1
20260526-db-b-01,2026-05-26,度会 隆輝,横浜DeNAベイスターズ,オリックス・バファローズ,3,右,4,4,1,1,0,0,0,1,1
20260526-db-b-01,2026-05-26,宮﨑 敏郎,横浜DeNAベイスターズ,オリックス・バファローズ,4,三,4,4,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,勝又 温史,横浜DeNAベイスターズ,オリックス・バファローズ,5,左,4,4,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,京田 陽太,横浜DeNAベイスターズ,オリックス・バファローズ,6,二,3,2,0,0,0,0,0,0,1
20260526-db-b-01,2026-05-26,石上 泰輝,横浜DeNAベイスターズ,オリックス・バファローズ,7,遊,3,3,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,松尾 汐恩,横浜DeNAベイスターズ,オリックス・バファローズ,8,捕,3,3,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,平良 拳太郎,横浜DeNAベイスターズ,オリックス・バファローズ,9,投,1,1,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,井上 朋也,横浜DeNAベイスターズ,オリックス・バファローズ,9,打,1,1,0,0,0,0,0,0,0
20260526-db-b-01,2026-05-26,ヒュンメル,横浜DeNAベイスターズ,オリックス・バファローズ,9,打,1,1,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,正木 智也,福岡ソフトバンクホークス,読売ジャイアンツ,1,一,5,4,1,0,0,0,1,1,2
20260526-g-h-01,2026-05-26,周東 佑京,福岡ソフトバンクホークス,読売ジャイアンツ,2,中,5,3,0,0,0,0,0,0,2
20260526-g-h-01,2026-05-26,近藤 健介,福岡ソフトバンクホークス,読売ジャイアンツ,3,左,5,4,2,0,2,0,0,2,3
20260526-g-h-01,2026-05-26,栗原 陵矢,福岡ソフトバンクホークス,読売ジャイアンツ,4,三,5,4,1,0,0,0,1,3,2
20260526-g-h-01,2026-05-26,山本 恵大,福岡ソフトバンクホークス,読売ジャイアンツ,5,右,4,4,1,0,0,0,1,1,1
20260526-g-h-01,2026-05-26,泉口 友汰,読売ジャイアンツ,福岡ソフトバンクホークス,1,遊,5,5,0,0,0,0,0,1,0
20260526-g-h-01,2026-05-26,浦田 俊輔,読売ジャイアンツ,福岡ソフトバンクホークス,2,三,4,4,1,1,0,0,0,0,1
20260526-g-h-01,2026-05-26,吉川 尚輝,読売ジャイアンツ,福岡ソフトバンクホークス,3,二,5,5,1,1,0,0,0,0,1
20260526-g-h-01,2026-05-26,ダルベック,読売ジャイアンツ,福岡ソフトバンクホークス,4,一,4,4,3,3,0,0,0,0,3
20260526-g-h-01,2026-05-26,牧原 大成,福岡ソフトバンクホークス,読売ジャイアンツ,6,二,4,4,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,庄子 雄大,福岡ソフトバンクホークス,読売ジャイアンツ,7,遊,4,4,2,2,0,0,0,0,2
20260526-g-h-01,2026-05-26,海野 隆司,福岡ソフトバンクホークス,読売ジャイアンツ,8,捕,4,4,1,0,1,0,0,0,1
20260526-g-h-01,2026-05-26,大城 卓三,読売ジャイアンツ,福岡ソフトバンクホークス,5,捕,4,4,3,1,2,0,0,0,3
20260526-g-h-01,2026-05-26,キャベッジ,読売ジャイアンツ,福岡ソフトバンクホークス,6,中,4,4,1,1,0,0,0,1,1
20260526-g-h-01,2026-05-26,浅野 翔吾,読売ジャイアンツ,福岡ソフトバンクホークス,7,左,3,3,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,佐々木 俊輔,読売ジャイアンツ,福岡ソフトバンクホークス,8,右,4,3,1,0,1,0,0,0,2
20260526-g-h-01,2026-05-26,則本 昂大,読売ジャイアンツ,福岡ソフトバンクホークス,9,投,1,1,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,大津 亮介,福岡ソフトバンクホークス,読売ジャイアンツ,9,投,3,2,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,若林 楽人,西武ライオンズ,読売ジャイアンツ,9,打,1,1,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,丸 佳浩,読売ジャイアンツ,福岡ソフトバンクホークス,9,打,1,1,1,1,0,0,0,0,1
20260526-g-h-01,2026-05-26,山川 穂高,福岡ソフトバンクホークス,読売ジャイアンツ,9,打,1,1,1,1,0,0,0,1,1
20260526-g-h-01,2026-05-26,坂本 勇人,読売ジャイアンツ,福岡ソフトバンクホークス,7,打,1,0,0,0,0,0,0,1,0
20260526-g-h-01,2026-05-26,岸田 行倫,読売ジャイアンツ,福岡ソフトバンクホークス,9,打,1,1,0,0,0,0,0,0,0
20260526-g-h-01,2026-05-26,増田 陸,読売ジャイアンツ,福岡ソフトバンクホークス,2,一,1,1,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,カナリオ,埼玉西武ライオンズ,東京ヤクルトスワローズ,1,右,4,4,1,1,0,0,0,0,1
20260526-s-l-01,2026-05-26,滝澤 夏央,埼玉西武ライオンズ,東京ヤクルトスワローズ,2,遊,5,4,1,0,1,0,0,0,1
20260526-s-l-01,2026-05-26,桑原 将志,埼玉西武ライオンズ,東京ヤクルトスワローズ,3,左,5,4,1,1,0,0,0,0,2
20260526-s-l-01,2026-05-26,長岡 秀樹,東京ヤクルトスワローズ,埼玉西武ライオンズ,1,遊,5,3,0,0,0,0,0,0,2
20260526-s-l-01,2026-05-26,内山 壮真,東京ヤクルトスワローズ,埼玉西武ライオンズ,2,二,5,4,0,0,0,0,0,0,1
20260526-s-l-01,2026-05-26,古賀 優大,東京ヤクルトスワローズ,埼玉西武ライオンズ,3,捕,5,4,0,0,0,0,0,0,1
20260526-s-l-01,2026-05-26,ネビン,埼玉西武ライオンズ,東京ヤクルトスワローズ,4,一,5,5,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,小島 大河,埼玉西武ライオンズ,東京ヤクルトスワローズ,5,捕,4,4,2,2,0,0,0,0,2
20260526-s-l-01,2026-05-26,平沢 大河,埼玉西武ライオンズ,東京ヤクルトスワローズ,6,二,3,2,0,0,0,0,0,0,1
20260526-s-l-01,2026-05-26,サンタナ,東京ヤクルトスワローズ,埼玉西武ライオンズ,4,左,3,2,1,1,0,0,0,0,2
20260526-s-l-01,2026-05-26,岩田 幸宏,東京ヤクルトスワローズ,埼玉西武ライオンズ,5,中,5,5,2,2,0,0,0,0,2
20260526-s-l-01,2026-05-26,増田 珠,東京ヤクルトスワローズ,埼玉西武ライオンズ,6,右,5,5,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,渡部 聖弥,埼玉西武ライオンズ,東京ヤクルトスワローズ,7,三,5,5,2,1,1,0,0,2,2
20260526-s-l-01,2026-05-26,長谷川 信哉,埼玉西武ライオンズ,東京ヤクルトスワローズ,8,中,5,5,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,平良 海馬,埼玉西武ライオンズ,東京ヤクルトスワローズ,9,投,3,3,1,1,0,0,0,0,1
20260526-s-l-01,2026-05-26,オスナ,東京ヤクルトスワローズ,埼玉西武ライオンズ,7,一,3,3,1,0,1,0,0,0,1
20260526-s-l-01,2026-05-26,松本 健吾,東京ヤクルトスワローズ,埼玉西武ライオンズ,8,投,2,2,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,武岡 龍世,東京ヤクルトスワローズ,埼玉西武ライオンズ,9,三,4,4,0,0,0,0,0,0,0
20260526-s-l-01,2026-05-26,澤井 廉,東京ヤクルトスワローズ,埼玉西武ライオンズ,8,打,1,1,0,0,0,0,0,0,0
